PC1,PC2,Cluster
-1.1315462836098311,1.898779556058983,1
0.7220876727169283,1.9057636115476224,1
2.8644783818335218,0.0281891195139511,2
-0.7208035804742388,-2.7253411346003045,0
-1.6194247555089327,1.6017283705915155,1
-1.674549769775238,1.3078744034178444,1
-2.4343371758724826,-0.1653724489762768,3
1.8969733013781265,0.4574715243678137,2
0.8717302829167376,-0.6580819060759567,2
0.2667415675296428,2.3886591225526685,1
1.0613931306737814,2.0650430215158138,1
-1.0423192143214803,0.4941121733753572,3
2.2338061816870494,1.328230253965931,2
1.9328476374703896,-1.3432219243301071,2
2.545722892821213,1.4321856929076864,2
1.2171922293663262,-0.5963491312904677,2
-2.515182905186528,-0.2570006730067503,3
-1.890944557499348,-0.4676953793846314,3
-1.1771700699464251,-2.2101352528961846,0
-2.9147322287420194,-0.7098383830576395,3
0.6943785590046991,2.5672677564422264,1
1.101190541264478,2.110148261883824,1
1.1975910649130932,-0.0299258001226989,2
0.8694172639894554,0.589369908837067,2
-2.8556812968788385,-0.6135766668136248,3
-0.8270041158562106,-1.503705616910035,0
0.5840899688357207,-1.3473945328871195,0
0.8612913434069889,-0.4462147207200211,2
-1.3851917896546646,1.5766325309379463,1
-2.075152951908891,0.5477794493459289,3
-2.2700969534821613,0.5388115424467548,3
2.6172227194402464,0.0045779906524233,2
-0.9417982353665666,-2.9186725712321,0
0.4084334515432335,2.774528263807613,1
-1.0391224490935898,0.4977352951278516,3
1.688388968652006,-1.1548465825876086,2
0.6436992956295325,-0.3058527487303282,2
-0.2848241738692147,1.3766843510740994,1
-1.1255545217866083,-3.07942698794421,0
-1.217682624469221,-1.341752720465354,0
0.7410954324464101,-0.205763016966861,2
0.9974325725738704,0.7209256185047139,2
